,text_entry,label,tokenized_text
72,maximum 666104 new shares subscribed exercising b options 2004 stock option plan,0,"[520, 1, 18, 29, 633, 2513, 742, 580, 219, 72, 241, 358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,result share issue number company shares increases 391630 shares share capital total eur 1566520,0,"[86, 25, 287, 115, 3, 29, 2056, 1, 29, 25, 59, 40, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,finnish real estate investor sponda plc said wednesday 12 march signed agreements danske bank helsinki branch 7year eur150m credit facility ilmarinen mutual pension insurance company 7year eur50m credit facility,0,"[6, 298, 317, 613, 753, 102, 4, 441, 168, 166, 99, 705, 1106, 47, 33, 1234, 4869, 3146, 318, 193, 4254, 2944, 759, 315, 3, 4869, 3141, 318, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
75,route helsinki finland tallinn estonia cargo volumes increased 36 cargo volumes finland sweden fell 9,0,"[968, 33, 11, 1054, 411, 618, 792, 57, 707, 618, 792, 11, 200, 157, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
76,measures included increasing synergies economies scale within grimaldi group personnel adjustments divestments redelivery excess tonnage,0,"[362, 587, 1196, 2272, 1, 1723, 569, 1299, 12, 254, 2182, 1, 1, 1614, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
77,rinkuskiai raised sales 181 percent 137 million liters sales kauno alus grew 143 percent 960000 liters,1,"[3801, 851, 7, 3400, 48, 3414, 8, 612, 7, 4180, 2619, 302, 3412, 48, 1, 612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
78,telecomworldwire7 april 2006tj group plc sells stake morning digital design oy finnish company tj group plc said friday 7 april signed agreement selling shares morning digital design oy edita oyj,0,"[3595, 211, 4990, 12, 102, 1961, 149, 1564, 529, 160, 70, 6, 3, 3571, 12, 102, 4, 316, 218, 211, 99, 60, 802, 29, 1564, 529, 160, 70, 4485, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
79,telecomworldwire7 april 2006tj group plc sells stake morning digital design oy finnish company tj group plc said friday 7 april signed agreement selling shares morning digital design oy edita oyj,1,"[3595, 211, 4990, 12, 102, 1961, 149, 1564, 529, 160, 70, 6, 3, 3571, 12, 102, 4, 316, 218, 211, 99, 60, 802, 29, 1564, 529, 160, 70, 4485, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
80,718430 new series shares become subject trading helsinki stock exchange main list together old series shares july 3 2006,0,"[1, 18, 1157, 29, 594, 1365, 629, 33, 72, 118, 428, 1188, 890, 1278, 1157, 29, 328, 110, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
81,fuel purchase contracts signed three months delivery september november,0,"[1001, 354, 435, 99, 265, 134, 389, 130, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
82,tiimari operates 194 stores six countries including core finnish market generated turnover 765 mln eur 2005,0,"[842, 519, 4999, 575, 485, 138, 116, 782, 6, 28, 558, 250, 1, 15, 2, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
83,agreement biohit becomes focus supplier pipettors disposable pipettor tips vwr customers throughout europe,1,"[60, 784, 3294, 342, 236, 2897, 3179, 1, 2259, 2702, 66, 1504, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
84,combination services enabling us offer complex strengthened service chain limited baltic port connections also getting access world wide grimaldi network mediterranean africa north america says uwe bakosch,1,"[2137, 27, 1314, 69, 266, 1226, 1945, 56, 332, 1283, 210, 719, 2127, 26, 2481, 666, 161, 1130, 1299, 143, 4072, 1027, 300, 333, 201, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
85,blindspots coming 1 vantage point allows investigators see whole story high resolution unbroken video,0,"[1, 1459, 80, 1, 1273, 1241, 4220, 899, 395, 2765, 278, 3811, 1, 571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
86,company still expects turnover 2010 slightly increase level 2009 adding market predictability still poor trustworthy forecasts market development contract manufacturing business current year,1,"[3, 891, 186, 250, 24, 676, 64, 406, 14, 3349, 28, 1, 891, 2363, 1, 926, 28, 78, 38, 147, 19, 330, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
87,acquisition considerably increase kemira sales market position russian metal industry coatings market,1,"[129, 1321, 64, 384, 7, 28, 299, 239, 648, 83, 1231, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
88,januaryseptember 2007 finnlines net sales rose eur 5054 mn eur 4735 mn corresponding period 2006,1,"[811, 21, 1094, 9, 7, 65, 2, 1, 5, 2, 1, 5, 53, 20, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
89,adjusted changes group structure division net sales increased 17,1,"[3347, 700, 12, 634, 246, 9, 7, 57, 320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
90,change optimize operational efficiencies growing business said julia prohaska director marketing communications fiskars,1,"[660, 1, 683, 1, 653, 19, 4, 1, 1, 225, 383, 258, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
91,would invest physical infrastructure would also provide knowhow managing developing science technology parks said sunrise valley director andrius bagdonas,1,"[73, 554, 2901, 452, 73, 26, 274, 1582, 494, 565, 1160, 52, 2908, 4, 3638, 2714, 225, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
92,4 february 2011 finnish broadband data communication systems provider teleste oyj hel tlt1v saw net profit jump eur2 1 last quarter 2010 eur995 000 period 2009,1,"[140, 205, 106, 6, 620, 124, 699, 108, 220, 396, 22, 51, 1683, 1376, 9, 10, 1, 657, 80, 88, 23, 24, 1, 483, 20, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
93,finnish aktia group operating profit rose eur 175 mn first quarter 2010 eur 82 mn first quarter 2009,1,"[6, 1119, 12, 13, 10, 65, 2, 2201, 5, 30, 23, 24, 2, 2637, 5, 30, 23, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,finnish bank àland consolidated net operating profit increased eur 48 mn first quarter 2005 eur 64 mn first quarter 2006,1,"[6, 47, 1042, 696, 9, 13, 10, 57, 2, 1482, 5, 30, 23, 63, 2, 1901, 5, 30, 23, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
95,finnish financial group aktia reports operating profit eur 444 mn januaryseptember 2009 eur 373 mn corresponding period 2008,1,"[6, 42, 12, 1119, 382, 13, 10, 2, 4912, 5, 811, 14, 2, 1, 5, 53, 20, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
96,finnish high technology provider vaahto group reports net sales eur 418 mn accounting period september 2007 february 2008 increase 112 year earlier,1,"[6, 278, 52, 220, 626, 12, 382, 9, 7, 2, 1, 5, 1121, 20, 130, 21, 205, 16, 64, 1668, 17, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
97,net sales finnish food industry company lñnnen tehtaat continuing operations increased 13 2008 eur 3491 mn eur 3096 mn 2007,1,"[9, 7, 6, 232, 83, 3, 1185, 1145, 823, 36, 57, 373, 16, 2, 1, 5, 2, 1, 5, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
98,individual promotion also generated slightly higherthanexpected revenues,1,"[2055, 3880, 26, 558, 676, 1, 716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
99,biohit already services many current genesis customers customer base expected expand result agreement,1,"[784, 261, 27, 861, 330, 4324, 66, 269, 479, 94, 431, 86, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
100,operating profit turnover threemonth period increased respectively eur0 9 eur8 3 compared corresponding period 2005,1,"[13, 10, 250, 1505, 20, 57, 487, 141, 167, 3138, 110, 37, 53, 20, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
101,circulation revenue increased 5 finland 4 sweden 2008,1,"[3243, 191, 57, 109, 11, 140, 200, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
102,clothing chain seppñlñ net sales increased 70 eur 308 mn,1,"[739, 332, 3744, 9, 7, 57, 833, 2, 4952, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
103,construction volumes meanwhile grow rate 1015 percent annually,1,"[58, 792, 1783, 1202, 758, 1, 48, 1473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
104,finnish swedish construction markets still experiencing estimated 4 annual growth 2008,1,"[6, 199, 58, 114, 891, 1, 171, 140, 120, 127, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
105,however biohit estimates total net sales continue grow 2009 favourable trends net sales lead profit 2009,1,"[148, 784, 589, 40, 9, 7, 270, 1202, 14, 1835, 3551, 9, 7, 731, 10, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
106,2009 fiskars cash flow operating activities amounted eur121m eur97m previous year,1,"[14, 303, 194, 430, 13, 510, 271, 1, 1, 400, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
107,lithuania operating profit rose eur 190000 eur 70000 corresponding period 2005,1,"[864, 13, 10, 65, 2, 1, 2, 4877, 53, 20, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
108,fourth quarter 2008 net sales increased 2 eur 10507 mn eur 10270 mn fourth quarter 2007,1,"[341, 23, 16, 9, 7, 57, 133, 2, 1, 5, 2, 1, 5, 341, 23, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
109,international sales rose 598 eur 12444 mn,1,"[204, 7, 65, 4886, 2, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
110,kalmar espana generated net sales 113 mln euro 148 mln 2005,0,"[1413, 1, 558, 9, 7, 1910, 15, 32, 1, 15, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
111,net sales grew period x20ac 402 million 585us million x20ac 401 million 2006,1,"[9, 7, 302, 20, 596, 3372, 8, 1, 8, 596, 1, 8, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
112,net sales increased eur655m april june 2010 eur438m year earlier,1,"[9, 7, 57, 1, 211, 277, 24, 1, 17, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
113,net sales rose 255 yearonyear eur59 6 number chargers delivered went 41 659 million pieces,1,"[9, 7, 65, 1, 293, 1, 159, 115, 1873, 345, 570, 1126, 1, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
114,net sales totaled eur 936 mn eur 932 mn corresponding period 2005,1,"[9, 7, 187, 2, 1, 5, 2, 1, 5, 53, 20, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
115,nokia also noted average selling price handsets declined period though mobile phone profit margin rose 22 percent 13 percent yearago quarter,1,"[39, 26, 1559, 1237, 802, 105, 1823, 780, 20, 3576, 41, 229, 10, 405, 65, 291, 48, 373, 48, 2216, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
116,operating profit increased 1451 eur 83 mn eur 34 mn,1,"[13, 10, 57, 3409, 2, 1479, 5, 2, 1127, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
117,operating profit margin increased 112 117,1,"[13, 10, 405, 57, 1668, 1909, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
118,operating profit rose eur 311 mn eur 122 mn corresponding period 2009,1,"[13, 10, 65, 2, 3379, 5, 2, 1908, 5, 53, 20, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
119,operating profit rose eur 5mn eur 28 mn fourth quarter 2008,1,"[13, 10, 65, 2, 1, 2, 460, 5, 341, 23, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
120,operating profit eur 245 mn eur 230 mn,1,"[13, 10, 2, 2659, 5, 2, 2661, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
121,ramirent net sales second quarterended june 30 euro 1287 million us 163 million 33percent increase compared euro 1246 million thesecond quarter last year,1,"[638, 9, 7, 91, 1, 277, 142, 32, 1, 8, 69, 1, 8, 1, 64, 37, 32, 1, 8, 1, 23, 88, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
122,revenue grew 2 percent x20ac 580 million 743 million x20ac 569 million,1,"[191, 302, 133, 48, 596, 1, 8, 4874, 8, 596, 4891, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
123,ruukki announced signed agreement aker solutions norway supply 24 suction anchors september 2010 kalajoki unit finland,1,"[216, 113, 99, 60, 1474, 55, 723, 162, 744, 1, 1, 130, 24, 1, 76, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
124,ruukki delivery volumes selling prices showed favourable development company comparable net sales grew 50 yearonyear eur647m ceo sakari tamminen said,1,"[216, 389, 792, 802, 275, 1713, 1835, 78, 3, 936, 9, 7, 302, 371, 293, 1, 96, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
125,sanoma magazines net sales estimated grow 2006,1,"[399, 2027, 9, 7, 171, 1202, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
126,bank forecasts finland gdp grow 2 2010 2011,1,"[47, 926, 11, 1, 1202, 133, 24, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
127,circuit overall production rate weekly basis excess average 40000 tonnes per day volumes excess 50000 tonnes per day reached individual days,1,"[1112, 909, 44, 758, 2694, 942, 1614, 1237, 2651, 445, 45, 390, 792, 1614, 2648, 445, 45, 390, 972, 2055, 1451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
128,company consolidated operating profit amounted eur 1586 mn eur 414 mn yearonyear,1,"[3, 696, 13, 10, 271, 2, 1, 5, 2, 3370, 5, 293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
129,department store division reported increase sales 4 per cent,1,"[779, 397, 246, 163, 64, 7, 140, 45, 348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
130,fair value company investment properties grew eur 2803 billion end march 2009 eur 2691 million year ago,1,"[655, 68, 3, 61, 605, 302, 2, 1, 128, 104, 166, 14, 2, 4964, 8, 17, 537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
131,last quarter best quarter 2009 net sales operating margin rose 122,1,"[88, 23, 740, 23, 14, 9, 7, 13, 405, 65, 1908, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
132,major breweries increased domestic beer sales 45 per cent last year 25688 million litres 24592 million litres 2004,1,"[301, 3274, 57, 777, 509, 7, 440, 45, 348, 88, 17, 3386, 8, 1407, 4971, 8, 1407, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
133,transaction doubles tecnomens workforse adds fourth net sales,1,"[184, 1, 1, 1, 2183, 341, 9, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
134,operating profit rose 269 eur 1058 834 million,1,"[13, 10, 65, 3385, 2, 1, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
135,purchase cramo become second largest rental services provider latvian market,1,"[354, 474, 594, 91, 170, 420, 27, 220, 2036, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
136,priority 2009 strengthen company balance sheet increase cash flow ceo hannu krook said,1,"[3897, 14, 751, 3, 1236, 1262, 64, 194, 430, 96, 1598, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
137,purchase operations part yit strategy expand offering building system services geographically,1,"[354, 36, 81, 264, 251, 431, 424, 79, 121, 27, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
138,21 october 2010 finnish fishing tackle company rapala vmc corp hel rap1v said today net profit rose eur18 9 first nine months 2010 eur15 1 period year earlier,1,"[667, 146, 24, 6, 1003, 1939, 3, 465, 1132, 227, 51, 3856, 4, 35, 9, 10, 65, 4441, 167, 30, 208, 134, 24, 1838, 80, 20, 17, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
139,structures bim building information modeling software tekla modelbased software provider adopted construction management delivery university project abu dhabi,0,"[574, 2598, 79, 144, 2400, 101, 600, 1, 101, 220, 1, 58, 82, 389, 1499, 92, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
140,according finnish metso minerals value company orders gone eur 19 bn 12 months,1,"[49, 6, 361, 1779, 68, 3, 223, 3081, 2, 306, 478, 168, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
141,finnish aldata solution signed contract supply gold system two french retail chains,1,"[6, 536, 154, 99, 38, 162, 1825, 121, 84, 2487, 253, 4642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
142,finnish bank àland reports operating profit rose eur 213 mn second quarter 2009 eur 61 mn corresponding period 2008,1,"[6, 47, 1042, 382, 13, 10, 65, 2, 2664, 5, 91, 23, 14, 2, 1124, 5, 53, 20, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
143,finnish financial group aktia operating profit 2009 increased eur 470 mn eur 66 mn 2008,1,"[6, 42, 12, 1119, 13, 10, 14, 57, 2, 3368, 5, 2, 1900, 5, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
144,finnish forest machinery manufacturer ponsse net sales grew eur 513 mn first quarter 2010 eur 375 mn corresponding period 2009,1,"[6, 364, 197, 190, 1074, 9, 7, 302, 2, 1, 5, 30, 23, 24, 2, 4928, 5, 53, 20, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
145,finnish kci konecranes raised net sales growth estimate 2006 25 35,1,"[6, 2039, 553, 851, 9, 7, 127, 1099, 31, 212, 417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
146,finnish okmetic manufactures processes silicon wafers semiconductor sensor industries norwegian solar wafer company norsun signed contract okmetic supply norsun mono silicon crystals use solar cell manufacturing,1,"[6, 493, 862, 906, 966, 1673, 3750, 2802, 690, 857, 1708, 1674, 3, 4015, 99, 38, 493, 162, 4015, 1, 966, 4564, 145, 1708, 2148, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
147,finnish pharmaceuticals company orion net sales rose eur 190mn first quarter 2009 eur 180mn first quarter 2008,1,"[6, 976, 3, 1077, 9, 7, 65, 2, 1, 30, 23, 14, 2, 1, 30, 23, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
